ID,YR,PD,QTR,CATG_CD,PLAN_TO_NM,SALES_ORG,SALES_RPTG_CHNL_NM,SALES_RPTG_SUBCHNL_NM,SALES_RPTG_RETL_ENV_NM,VOL_NKG_QTY,GSV,NSV,COGS_DIR_CHRG_VAL,GROSS_PRFT_VAL,NSV_USD,GROSS_PRFT_VAL_USD,USD_RATE,SALES_REF_KEY
263,2023,P05,Q2,BAKERY,COSTCO_WHOLESALE,MIDDLE_EAST_AFRICA,WHOLESALE,CASH_CARRY,VALUE,32046.0,476302.0,380030.0,209017.0,171013.0,371365.0,167114.0,0.9772,2023_P05_BAKERY_COSTCO_WHOLESALE_MIDDLE_EAST_AFRICA_WHOLESALE_CASH_CARRY_VALUE
264,2023,P05,Q2,SNACKS,AEON_CO_LTD,EUROPE,E-COMMERCE,MOBILE_APP,URBAN,33927.0,386332.0,343312.0,178522.0,164790.0,346573.0,166356.0,1.0095,2023_P05_SNACKS_AEON_CO_LTD_EUROPE_E-COMMERCE_MOBILE_APP_URBAN
265,2023,P05,Q2,CONFECTIONERY,SEVEN_ELEVEN,LATIN_AMERICA,WHOLESALE,CASH_CARRY,URBAN,50451.0,772425.0,679428.0,326125.0,353303.0,705858.0,367046.0,1.0389,2023_P05_CONFECTIONERY_SEVEN_ELEVEN_LATIN_AMERICA_WHOLESALE_CASH_CARRY_URBAN
266,2023,P05,Q2,DAIRY,SEVEN_ELEVEN,LATIN_AMERICA,E-COMMERCE,DIRECT_TO_CONSUMER,URBAN,44007.0,623474.0,554277.0,360280.0,193997.0,565806.0,198032.0,1.0208,2023_P05_DAIRY_SEVEN_ELEVEN_LATIN_AMERICA_E-COMMERCE_DIRECT_TO_CONSUMER_URBAN
267,2023,P05,Q2,BEVERAGES,ALDI_GROUP,LATIN_AMERICA,CONVENIENCE,VENDING,SUBURBAN,54436.0,893621.0,680574.0,394733.0,285841.0,670365.0,281553.0,0.985,2023_P05_BEVERAGES_ALDI_GROUP_LATIN_AMERICA_CONVENIENCE_VENDING_SUBURBAN
268,2023,P05,Q2,BEVERAGES,AMAZON_RETAIL,MIDDLE_EAST_AFRICA,E-COMMERCE,DIRECT_TO_CONSUMER,VALUE,20369.0,319944.0,267483.0,155140.0,112343.0,283692.0,119151.0,1.0606,2023_P05_BEVERAGES_AMAZON_RETAIL_MIDDLE_EAST_AFRICA_E-COMMERCE_DIRECT_TO_CONSUMER_VALUE
269,2023,P05,Q2,DAIRY,WOOLWORTHS_GROUP,NORTH_AMERICA,RETAIL,DISCOUNT_STORES,VALUE,21210.0,182723.0,131654.0,85575.0,46079.0,146794.0,51378.0,1.115,2023_P05_DAIRY_WOOLWORTHS_GROUP_NORTH_AMERICA_RETAIL_DISCOUNT_STORES_VALUE
270,2023,P05,Q2,SNACKS,LAWSON_INC,ASIA_PACIFIC,E-COMMERCE,DIRECT_TO_CONSUMER,URBAN,50442.0,236865.0,183779.0,95565.0,88214.0,181280.0,87014.0,0.9864,2023_P05_SNACKS_LAWSON_INC_ASIA_PACIFIC_E-COMMERCE_DIRECT_TO_CONSUMER_URBAN
271,2023,P05,Q2,BAKERY,WOOLWORTHS_GROUP,LATIN_AMERICA,CONVENIENCE,GAS_STATIONS,SUBURBAN,28501.0,433717.0,323744.0,178059.0,145685.0,318078.0,143136.0,0.9825,2023_P05_BAKERY_WOOLWORTHS_GROUP_LATIN_AMERICA_CONVENIENCE_GAS_STATIONS_SUBURBAN
272,2023,P05,Q2,BAKERY,AEON_CO_LTD,LATIN_AMERICA,FOODSERVICE,CAFES,VALUE,42671.0,463999.0,398782.0,219330.0,179452.0,417764.0,187994.0,1.0476,2023_P05_BAKERY_AEON_CO_LTD_LATIN_AMERICA_FOODSERVICE_CAFES_VALUE
273,2023,P05,Q2,FROZEN,WALMART_INC,EUROPE,WHOLESALE,DISTRIBUTORS,URBAN,25751.0,355214.0,311747.0,193283.0,118464.0,302426.0,114922.0,0.9701,2023_P05_FROZEN_WALMART_INC_EUROPE_WHOLESALE_DISTRIBUTORS_URBAN
274,2023,P06,Q2,SNACKS,Amazon,South Region,E-commerce,Online Marketplace,In-store,4421.57,8148.68,6415.57,4639.35,1776.22,84.69,23.45,0.0132,2023_P06_SNACKS_Amazon_South Region_E-commerce_Online Marketplace_In-store
275,2023,P06,Q2,BAKERY,Walmart,East Region,E-commerce,Direct to Consumer,Hybrid,2756.82,5068.79,4460.5,3013.03,1447.47,63.34,20.55,0.0142,2023_P06_BAKERY_Walmart_East Region_E-commerce_Direct to Consumer_Hybrid
276,2023,P06,Q2,BEVERAGES,Costco,North Region,E-commerce,Online Marketplace,Online,2186.92,3124.17,2885.86,1604.25,1281.61,43.0,19.1,0.0149,2023_P06_BEVERAGES_Costco_North Region_E-commerce_Online Marketplace_Online
277,2023,P06,Q2,BAKERY,Costco,West Region,E-commerce,Online Marketplace,Hybrid,1330.34,1819.21,1499.2,931.2,568.0,20.24,7.67,0.0135,2023_P06_BAKERY_Costco_West Region_E-commerce_Online Marketplace_Hybrid
278,2023,P06,Q2,BEVERAGES,Walmart,South Region,General Trade,Wholesalers,Online,1174.63,1624.98,1453.46,988.37,465.09,19.77,6.33,0.0136,2023_P06_BEVERAGES_Walmart_South Region_General Trade_Wholesalers_Online
279,2023,P06,Q2,BAKERY,Costco,East Region,General Trade,Local Shops,Hybrid,1190.08,1986.22,1690.63,1103.75,586.88,18.77,6.51,0.0111,2023_P06_BAKERY_Costco_East Region_General Trade_Local Shops_Hybrid
280,2023,P06,Q2,SNACKS,Costco,West Region,General Trade,Local Shops,In-store,3156.33,4464.47,3905.65,2352.58,1553.07,51.55,20.5,0.0132,2023_P06_SNACKS_Costco_West Region_General Trade_Local Shops_In-store
281,2023,P06,Q2,BAKERY,Amazon,South Region,Modern Trade,Hypermarket,In-store,4408.11,7008.65,6510.41,4557.05,1953.36,82.68,24.81,0.0127,2023_P06_BAKERY_Amazon_South Region_Modern Trade_Hypermarket_In-store
282,2023,P06,Q2,DAIRY,Kroger,South Region,E-commerce,Online Marketplace,Online,549.48,719.55,669.18,480.79,188.39,8.97,2.52,0.0134,2023_P06_DAIRY_Kroger_South Region_E-commerce_Online Marketplace_Online
283,2023,P06,Q2,BAKERY,LIDL_STIFTUNG,LATIN_AMERICA,WHOLESALE,DISTRIBUTORS,PREMIUM,24462.0,262676.0,234493.0,128971.0,105522.0,255832.0,115125.0,1.091,2023_P06_BAKERY_LIDL_STIFTUNG_LATIN_AMERICA_WHOLESALE_DISTRIBUTORS_PREMIUM
284,2023,P06,Q2,CONFECTIONERY,TARGET_CORP,LATIN_AMERICA,FOODSERVICE,CATERING,PREMIUM,21375.0,115193.0,92427.0,44365.0,48062.0,97242.0,50566.0,1.0521,2023_P06_CONFECTIONERY_TARGET_CORP_LATIN_AMERICA_FOODSERVICE_CATERING_PREMIUM
285,2023,P06,Q2,BAKERY,FAMILY_MART,MIDDLE_EAST_AFRICA,RETAIL,SPECIALTY_STORES,PREMIUM,21865.0,175499.0,128581.0,70720.0,57861.0,127887.0,57549.0,0.9946,2023_P06_BAKERY_FAMILY_MART_MIDDLE_EAST_AFRICA_RETAIL_SPECIALTY_STORES_PREMIUM
286,2023,P06,Q2,DAIRY,WOOLWORTHS_GROUP,ASIA_PACIFIC,FOODSERVICE,RESTAURANTS,URBAN,19460.0,125061.0,98361.0,63935.0,34426.0,106663.0,37332.0,1.0844,2023_P06_DAIRY_WOOLWORTHS_GROUP_ASIA_PACIFIC_FOODSERVICE_RESTAURANTS_URBAN
287,2023,P06,Q2,FROZEN,WOOLWORTHS_GROUP,MIDDLE_EAST_AFRICA,FOODSERVICE,CATERING,RURAL,37001.0,604648.0,475289.0,294679.0,180610.0,475337.0,180628.0,1.0001,2023_P06_FROZEN_WOOLWORTHS_GROUP_MIDDLE_EAST_AFRICA_FOODSERVICE_CATERING_RURAL
288,2023,P06,Q2,DAIRY,WALMART_INC,MIDDLE_EAST_AFRICA,RETAIL,HYPERMARKETS,PREMIUM,44049.0,690871.0,620133.0,403086.0,217047.0,678301.0,237406.0,1.0938,2023_P06_DAIRY_WALMART_INC_MIDDLE_EAST_AFRICA_RETAIL_HYPERMARKETS_PREMIUM
289,2023,P06,Q2,CONFECTIONERY,WALMART_INC,MIDDLE_EAST_AFRICA,FOODSERVICE,CATERING,PREMIUM,21301.0,276670.0,211964.0,101743.0,110221.0,207343.0,107818.0,0.9782,2023_P06_CONFECTIONERY_WALMART_INC_MIDDLE_EAST_AFRICA_FOODSERVICE_CATERING_PREMIUM
290,2023,P06,Q2,CONFECTIONERY,WALMART_INC,EUROPE,FOODSERVICE,HOTELS,SUBURBAN,50372.0,505345.0,394073.0,189155.0,204918.0,410112.0,213258.0,1.0407,2023_P06_CONFECTIONERY_WALMART_INC_EUROPE_FOODSERVICE_HOTELS_SUBURBAN
291,2023,P06,Q2,DAIRY,SEVEN_ELEVEN,NORTH_AMERICA,RETAIL,SUPERMARKETS,URBAN,39085.0,227128.0,177433.0,115331.0,62102.0,170176.0,59562.0,0.9591,2023_P06_DAIRY_SEVEN_ELEVEN_NORTH_AMERICA_RETAIL_SUPERMARKETS_URBAN
292,2023,P06,Q2,BEVERAGES,TARGET_CORP,MIDDLE_EAST_AFRICA,WHOLESALE,DISTRIBUTORS,RURAL,36872.0,336671.0,275278.0,159661.0,115617.0,282325.0,118577.0,1.0256,2023_P06_BEVERAGES_TARGET_CORP_MIDDLE_EAST_AFRICA_WHOLESALE_DISTRIBUTORS_RURAL
293,2023,P06,Q2,SNACKS,COSTCO_WHOLESALE,EUROPE,CONVENIENCE,VENDING,URBAN,18017.0,193320.0,152226.0,79158.0,73068.0,146472.0,70306.0,0.9622,2023_P06_SNACKS_COSTCO_WHOLESALE_EUROPE_CONVENIENCE_VENDING_URBAN
294,2023,P06,Q2,SNACKS,SEVEN_ELEVEN,LATIN_AMERICA,FOODSERVICE,HOTELS,PREMIUM,15267.0,126635.0,94501.0,49141.0,45360.0,93688.0,44970.0,0.9914,2023_P06_SNACKS_SEVEN_ELEVEN_LATIN_AMERICA_FOODSERVICE_HOTELS_PREMIUM
295,2023,P06,Q2,DAIRY,TARGET_CORP,EUROPE,RETAIL,SPECIALTY_STORES,SUBURBAN,40165.0,274882.0,235542.0,153102.0,82440.0,238934.0,83627.0,1.0144,2023_P06_DAIRY_TARGET_CORP_EUROPE_RETAIL_SPECIALTY_STORES_SUBURBAN
296,2023,P06,Q2,SNACKS,FAMILY_MART,ASIA_PACIFIC,RETAIL,SPECIALTY_STORES,SUBURBAN,46418.0,267834.0,198635.0,103290.0,95345.0,210335.0,100961.0,1.0589,2023_P06_SNACKS_FAMILY_MART_ASIA_PACIFIC_RETAIL_SPECIALTY_STORES_SUBURBAN
297,2023,P07,Q3,SNACKS,Amazon,South Region,E-commerce,Online Marketplace,Hybrid,1284.65,2251.67,1862.91,1367.72,495.19,21.61,5.74,0.0116,2023_P07_SNACKS_Amazon_South Region_E-commerce_Online Marketplace_Hybrid
298,2023,P07,Q3,DAIRY,Costco,South Region,E-commerce,Direct to Consumer,In-store,2034.8,2626.48,2455.6,1766.4,689.2,29.47,8.27,0.012,2023_P07_DAIRY_Costco_South Region_E-commerce_Direct to Consumer_In-store
299,2023,P07,Q3,DAIRY,Costco,North Region,General Trade,Wholesalers,Hybrid,3005.61,5857.7,5208.7,3346.67,1862.03,59.38,21.23,0.0114,2023_P07_DAIRY_Costco_North Region_General Trade_Wholesalers_Hybrid
300,2023,P07,Q3,BEVERAGES,Costco,North Region,E-commerce,Direct to Consumer,In-store,4142.13,7655.03,7068.77,5148.26,1920.51,91.89,24.97,0.013,2023_P07_BEVERAGES_Costco_North Region_E-commerce_Direct to Consumer_In-store
301,2023,P07,Q3,SNACKS,Amazon,West Region,General Trade,Local Shops,In-store,2315.67,3027.07,2287.73,1575.75,711.98,30.88,9.61,0.0135,2023_P07_SNACKS_Amazon_West Region_General Trade_Local Shops_In-store
302,2023,P07,Q3,BAKERY,Kroger,East Region,Modern Trade,Hypermarket,Online,1510.72,2359.67,1836.23,999.09,837.14,23.87,10.88,0.013,2023_P07_BAKERY_Kroger_East Region_Modern Trade_Hypermarket_Online
303,2023,P07,Q3,SNACKS,Costco,South Region,E-commerce,Direct to Consumer,Hybrid,1202.69,2132.1,1880.05,952.76,927.29,22.37,11.03,0.0119,2023_P07_SNACKS_Costco_South Region_E-commerce_Direct to Consumer_Hybrid
304,2023,P07,Q3,DAIRY,Costco,South Region,General Trade,Local Shops,In-store,1303.45,2244.8,1790.53,939.78,850.75,21.49,10.21,0.012,2023_P07_DAIRY_Costco_South Region_General Trade_Local Shops_In-store
305,2023,P07,Q3,CONFECTIONERY,LAWSON_INC,EUROPE,WHOLESALE,DISTRIBUTORS,VALUE,35660.0,365227.0,318406.0,152835.0,165571.0,329104.0,171134.0,1.0336,2023_P07_CONFECTIONERY_LAWSON_INC_EUROPE_WHOLESALE_DISTRIBUTORS_VALUE
306,2023,P07,Q3,SNACKS,SEVEN_ELEVEN,ASIA_PACIFIC,CONVENIENCE,AIRPORT_RETAIL,PREMIUM,33152.0,175720.0,136805.0,71139.0,65666.0,138720.0,66585.0,1.014,2023_P07_SNACKS_SEVEN_ELEVEN_ASIA_PACIFIC_CONVENIENCE_AIRPORT_RETAIL_PREMIUM
307,2023,P07,Q3,FROZEN,TESCO_PLC,ASIA_PACIFIC,FOODSERVICE,HOTELS,PREMIUM,35164.0,525697.0,449709.0,278820.0,170889.0,481638.0,183022.0,1.071,2023_P07_FROZEN_TESCO_PLC_ASIA_PACIFIC_FOODSERVICE_HOTELS_PREMIUM
308,2023,P07,Q3,CONFECTIONERY,WOOLWORTHS_GROUP,MIDDLE_EAST_AFRICA,RETAIL,HYPERMARKETS,VALUE,27186.0,299650.0,245398.0,117791.0,127607.0,265153.0,137879.0,1.0805,2023_P07_CONFECTIONERY_WOOLWORTHS_GROUP_MIDDLE_EAST_AFRICA_RETAIL_HYPERMARKETS_VALUE
309,2023,P07,Q3,SNACKS,ALDI_GROUP,NORTH_AMERICA,RETAIL,DISCOUNT_STORES,PREMIUM,38898.0,560783.0,451583.0,234823.0,216760.0,447835.0,214961.0,0.9917,2023_P07_SNACKS_ALDI_GROUP_NORTH_AMERICA_RETAIL_DISCOUNT_STORES_PREMIUM
310,2023,P07,Q3,BEVERAGES,WALMART_INC,LATIN_AMERICA,CONVENIENCE,VENDING,RURAL,28239.0,346644.0,282405.0,163795.0,118610.0,283111.0,118907.0,1.0025,2023_P07_BEVERAGES_WALMART_INC_LATIN_AMERICA_CONVENIENCE_VENDING_RURAL
311,2023,P07,Q3,SNACKS,TESCO_PLC,EUROPE,RETAIL,DISCOUNT_STORES,SUBURBAN,43718.0,582447.0,510336.0,265375.0,244961.0,521768.0,250448.0,1.0224,2023_P07_SNACKS_TESCO_PLC_EUROPE_RETAIL_DISCOUNT_STORES_SUBURBAN
312,2023,P07,Q3,CONFECTIONERY,AEON_CO_LTD,MIDDLE_EAST_AFRICA,FOODSERVICE,RESTAURANTS,VALUE,45240.0,236051.0,178556.0,85707.0,92849.0,192948.0,100333.0,1.0806,2023_P07_CONFECTIONERY_AEON_CO_LTD_MIDDLE_EAST_AFRICA_FOODSERVICE_RESTAURANTS_VALUE
313,2023,P07,Q3,BEVERAGES,WOOLWORTHS_GROUP,NORTH_AMERICA,E-COMMERCE,ONLINE_MARKETPLACE,RURAL,51933.0,416698.0,361011.0,209386.0,151625.0,381986.0,160434.0,1.0581,2023_P07_BEVERAGES_WOOLWORTHS_GROUP_NORTH_AMERICA_E-COMMERCE_ONLINE_MARKETPLACE_RURAL
314,2023,P07,Q3,BAKERY,TESCO_PLC,ASIA_PACIFIC,FOODSERVICE,RESTAURANTS,VALUE,50603.0,785978.0,641972.0,353085.0,288887.0,617128.0,277707.0,0.9613,2023_P07_BAKERY_TESCO_PLC_ASIA_PACIFIC_FOODSERVICE_RESTAURANTS_VALUE
315,2023,P07,Q3,BEVERAGES,TESCO_PLC,ASIA_PACIFIC,CONVENIENCE,GAS_STATIONS,VALUE,49935.0,714402.0,541539.0,314093.0,227446.0,555673.0,233382.0,1.0261,2023_P07_BEVERAGES_TESCO_PLC_ASIA_PACIFIC_CONVENIENCE_GAS_STATIONS_VALUE
316,2023,P07,Q3,BAKERY,FAMILY_MART,LATIN_AMERICA,WHOLESALE,CASH_CARRY,URBAN,36695.0,331892.0,241526.0,132839.0,108687.0,246936.0,111122.0,1.0224,2023_P07_BAKERY_FAMILY_MART_LATIN_AMERICA_WHOLESALE_CASH_CARRY_URBAN
317,2023,P07,Q3,CONFECTIONERY,KROGER_CO,ASIA_PACIFIC,CONVENIENCE,AIRPORT_RETAIL,RURAL,39405.0,216236.0,178934.0,85888.0,93046.0,191781.0,99727.0,1.0718,2023_P07_CONFECTIONERY_KROGER_CO_ASIA_PACIFIC_CONVENIENCE_AIRPORT_RETAIL_RURAL
318,2023,P07,Q3,CONFECTIONERY,SEVEN_ELEVEN,EUROPE,WHOLESALE,DISTRIBUTORS,RURAL,35476.0,261179.0,216916.0,104120.0,112796.0,215267.0,111939.0,0.9924,2023_P07_CONFECTIONERY_SEVEN_ELEVEN_EUROPE_WHOLESALE_DISTRIBUTORS_RURAL
319,2023,P08,Q3,DAIRY,Costco,South Region,Modern Trade,Supermarket,Hybrid,1825.02,2752.27,2532.71,1467.02,1065.69,29.63,12.47,0.0117,2023_P08_DAIRY_Costco_South Region_Modern Trade_Supermarket_Hybrid
320,2023,P08,Q3,SNACKS,Kroger,West Region,E-commerce,Online Marketplace,Hybrid,2475.37,3125.81,2360.21,1748.12,612.09,33.75,8.75,0.0143,2023_P08_SNACKS_Kroger_West Region_E-commerce_Online Marketplace_Hybrid
321,2023,P08,Q3,BEVERAGES,Costco,West Region,General Trade,Local Shops,Online,2246.76,3852.36,3242.34,2063.44,1178.9,47.99,17.45,0.0148,2023_P08_BEVERAGES_Costco_West Region_General Trade_Local Shops_Online
322,2023,P08,Q3,BEVERAGES,Costco,North Region,Modern Trade,Hypermarket,In-store,3710.07,7109.11,6059.35,3835.74,2223.61,69.08,25.35,0.0114,2023_P08_BEVERAGES_Costco_North Region_Modern Trade_Hypermarket_In-store
323,2023,P08,Q3,DAIRY,Costco,West Region,E-commerce,Direct to Consumer,In-store,2896.65,3596.07,2939.14,1568.34,1370.8,33.21,15.49,0.0113,2023_P08_DAIRY_Costco_West Region_E-commerce_Direct to Consumer_In-store
324,2023,P08,Q3,SNACKS,Amazon,East Region,E-commerce,Online Marketplace,Hybrid,4954.82,7223.55,6587.7,3713.22,2874.48,90.25,39.38,0.0137,2023_P08_SNACKS_Amazon_East Region_E-commerce_Online Marketplace_Hybrid
325,2023,P08,Q3,BAKERY,Target,South Region,General Trade,Local Shops,Hybrid,3989.87,6234.69,5329.9,3252.26,2077.64,67.16,26.18,0.0126,2023_P08_BAKERY_Target_South Region_General Trade_Local Shops_Hybrid
326,2023,P08,Q3,DAIRY,Kroger,South Region,E-commerce,Online Marketplace,Online,1680.19,2816.1,2141.04,1336.2,804.84,28.69,10.78,0.0134,2023_P08_DAIRY_Kroger_South Region_E-commerce_Online Marketplace_Online
327,2023,P08,Q3,BAKERY,KROGER_CO,MIDDLE_EAST_AFRICA,FOODSERVICE,HOTELS,URBAN,28854.0,199611.0,166282.0,91455.0,74827.0,157635.0,70936.0,0.948,2023_P08_BAKERY_KROGER_CO_MIDDLE_EAST_AFRICA_FOODSERVICE_HOTELS_URBAN
328,2023,P08,Q3,FROZEN,WOOLWORTHS_GROUP,MIDDLE_EAST_AFRICA,RETAIL,SPECIALTY_STORES,RURAL,43970.0,301880.0,245994.0,152516.0,93478.0,232932.0,88514.0,0.9469,2023_P08_FROZEN_WOOLWORTHS_GROUP_MIDDLE_EAST_AFRICA_RETAIL_SPECIALTY_STORES_RURAL
329,2023,P08,Q3,DAIRY,KROGER_CO,ASIA_PACIFIC,FOODSERVICE,CAFES,SUBURBAN,51069.0,543028.0,393791.0,255964.0,137827.0,415922.0,145573.0,1.0562,2023_P08_DAIRY_KROGER_CO_ASIA_PACIFIC_FOODSERVICE_CAFES_SUBURBAN
330,2023,P08,Q3,SNACKS,SEVEN_ELEVEN,ASIA_PACIFIC,RETAIL,DISCOUNT_STORES,URBAN,18638.0,122893.0,97230.0,50560.0,46670.0,102636.0,49265.0,1.0556,2023_P08_SNACKS_SEVEN_ELEVEN_ASIA_PACIFIC_RETAIL_DISCOUNT_STORES_URBAN
331,2023,P08,Q3,BAKERY,LAWSON_INC,MIDDLE_EAST_AFRICA,RETAIL,SUPERMARKETS,URBAN,33897.0,315782.0,272306.0,149768.0,122538.0,261387.0,117624.0,0.9599,2023_P08_BAKERY_LAWSON_INC_MIDDLE_EAST_AFRICA_RETAIL_SUPERMARKETS_URBAN
332,2023,P08,Q3,BEVERAGES,CARREFOUR_SA,NORTH_AMERICA,FOODSERVICE,RESTAURANTS,URBAN,32545.0,525441.0,461463.0,267649.0,193814.0,483798.0,203195.0,1.0484,2023_P08_BEVERAGES_CARREFOUR_SA_NORTH_AMERICA_FOODSERVICE_RESTAURANTS_URBAN
333,2023,P08,Q3,DAIRY,FAMILY_MART,EUROPE,E-COMMERCE,DIRECT_TO_CONSUMER,VALUE,15059.0,225348.0,169150.0,109948.0,59202.0,166951.0,58432.0,0.987,2023_P08_DAIRY_FAMILY_MART_EUROPE_E-COMMERCE_DIRECT_TO_CONSUMER_VALUE
334,2023,P08,Q3,SNACKS,LIDL_STIFTUNG,NORTH_AMERICA,RETAIL,DISCOUNT_STORES,URBAN,21990.0,105107.0,83019.0,43170.0,39849.0,86979.0,41750.0,1.0477,2023_P08_SNACKS_LIDL_STIFTUNG_NORTH_AMERICA_RETAIL_DISCOUNT_STORES_URBAN
335,2023,P08,Q3,DAIRY,METRO_AG,NORTH_AMERICA,FOODSERVICE,CATERING,PREMIUM,49673.0,341409.0,284684.0,185045.0,99639.0,271902.0,95165.0,0.9551,2023_P08_DAIRY_METRO_AG_NORTH_AMERICA_FOODSERVICE_CATERING_PREMIUM
336,2023,P08,Q3,DAIRY,COSTCO_WHOLESALE,LATIN_AMERICA,RETAIL,HYPERMARKETS,RURAL,42087.0,453648.0,341734.0,222127.0,119607.0,342657.0,119930.0,1.0027,2023_P08_DAIRY_COSTCO_WHOLESALE_LATIN_AMERICA_RETAIL_HYPERMARKETS_RURAL
337,2023,P08,Q3,FROZEN,SEVEN_ELEVEN,NORTH_AMERICA,WHOLESALE,BULK_SALES,VALUE,39169.0,531648.0,413180.0,256172.0,157008.0,406900.0,154621.0,0.9848,2023_P08_FROZEN_SEVEN_ELEVEN_NORTH_AMERICA_WHOLESALE_BULK_SALES_VALUE
338,2023,P08,Q3,BAKERY,LAWSON_INC,EUROPE,CONVENIENCE,AIRPORT_RETAIL,SUBURBAN,38745.0,410368.0,351315.0,193223.0,158092.0,365965.0,164684.0,1.0417,2023_P08_BAKERY_LAWSON_INC_EUROPE_CONVENIENCE_AIRPORT_RETAIL_SUBURBAN
339,2023,P08,Q3,BEVERAGES,AMAZON_RETAIL,ASIA_PACIFIC,E-COMMERCE,ONLINE_MARKETPLACE,URBAN,21706.0,297157.0,256710.0,148892.0,107818.0,244593.0,102729.0,0.9528,2023_P08_BEVERAGES_AMAZON_RETAIL_ASIA_PACIFIC_E-COMMERCE_ONLINE_MARKETPLACE_URBAN
340,2023,P08,Q3,DAIRY,WALMART_INC,NORTH_AMERICA,WHOLESALE,CASH_CARRY,RURAL,16391.0,263555.0,229555.0,149211.0,80344.0,232516.0,81380.0,1.0129,2023_P08_DAIRY_WALMART_INC_NORTH_AMERICA_WHOLESALE_CASH_CARRY_RURAL
341,2023,P09,Q3,BEVERAGES,Amazon,West Region,Modern Trade,Hypermarket,Hybrid,592.63,1170.99,1073.2,593.57,479.63,12.56,5.61,0.0117,2023_P09_BEVERAGES_Amazon_West Region_Modern Trade_Hypermarket_Hybrid
342,2023,P09,Q3,BAKERY,Target,North Region,General Trade,Wholesalers,In-store,732.57,1190.49,1021.59,673.59,348.0,14.2,4.84,0.0139,2023_P09_BAKERY_Target_North Region_General Trade_Wholesalers_In-store
343,2023,P09,Q3,BAKERY,Kroger,West Region,General Trade,Wholesalers,Online,2550.46,4325.85,3484.37,1906.06,1578.31,44.95,20.36,0.0129,2023_P09_BAKERY_Kroger_West Region_General Trade_Wholesalers_Online
344,2023,P09,Q3,BEVERAGES,Costco,East Region,E-commerce,Online Marketplace,In-store,3750.2,7067.47,6474.11,3879.91,2594.2,88.7,35.54,0.0137,2023_P09_BEVERAGES_Costco_East Region_E-commerce_Online Marketplace_In-store
345,2023,P09,Q3,BAKERY,AMAZON_RETAIL,MIDDLE_EAST_AFRICA,E-COMMERCE,MOBILE_APP,RURAL,40357.0,369664.0,306611.0,168636.0,137975.0,301613.0,135726.0,0.9837,2023_P09_BAKERY_AMAZON_RETAIL_MIDDLE_EAST_AFRICA_E-COMMERCE_MOBILE_APP_RURAL
346,2023,P09,Q3,SNACKS,SEVEN_ELEVEN,NORTH_AMERICA,E-COMMERCE,MOBILE_APP,URBAN,52604.0,804913.0,629591.0,327387.0,302204.0,611459.0,293501.0,0.9712,2023_P09_SNACKS_SEVEN_ELEVEN_NORTH_AMERICA_E-COMMERCE_MOBILE_APP_URBAN
347,2023,P09,Q3,BEVERAGES,AMAZON_RETAIL,EUROPE,CONVENIENCE,VENDING,SUBURBAN,48265.0,550178.0,482814.0,280032.0,202782.0,443610.0,186316.0,0.9188,2023_P09_BEVERAGES_AMAZON_RETAIL_EUROPE_CONVENIENCE_VENDING_SUBURBAN
348,2023,P09,Q3,BEVERAGES,AEON_CO_LTD,MIDDLE_EAST_AFRICA,E-COMMERCE,ONLINE_MARKETPLACE,RURAL,52394.0,321644.0,263641.0,152912.0,110729.0,250828.0,105348.0,0.9514,2023_P09_BEVERAGES_AEON_CO_LTD_MIDDLE_EAST_AFRICA_E-COMMERCE_ONLINE_MARKETPLACE_RURAL
349,2023,P09,Q3,SNACKS,AEON_CO_LTD,EUROPE,FOODSERVICE,RESTAURANTS,VALUE,47742.0,237114.0,205654.0,106940.0,98714.0,189921.0,91162.0,0.9235,2023_P09_SNACKS_AEON_CO_LTD_EUROPE_FOODSERVICE_RESTAURANTS_VALUE
350,2023,P09,Q3,CONFECTIONERY,AEON_CO_LTD,NORTH_AMERICA,RETAIL,HYPERMARKETS,RURAL,47784.0,560616.0,492698.0,236495.0,256203.0,482647.0,250976.0,0.9796,2023_P09_CONFECTIONERY_AEON_CO_LTD_NORTH_AMERICA_RETAIL_HYPERMARKETS_RURAL
351,2023,P09,Q3,FROZEN,FAMILY_MART,LATIN_AMERICA,WHOLESALE,CASH_CARRY,URBAN,32658.0,278220.0,207394.0,128584.0,78810.0,215773.0,81994.0,1.0404,2023_P09_FROZEN_FAMILY_MART_LATIN_AMERICA_WHOLESALE_CASH_CARRY_URBAN
352,2023,P09,Q3,SNACKS,ALDI_GROUP,ASIA_PACIFIC,RETAIL,DISCOUNT_STORES,PREMIUM,36884.0,273015.0,219305.0,114039.0,105266.0,228998.0,109919.0,1.0442,2023_P09_SNACKS_ALDI_GROUP_ASIA_PACIFIC_RETAIL_DISCOUNT_STORES_PREMIUM
353,2023,P09,Q3,DAIRY,CARREFOUR_SA,ASIA_PACIFIC,WHOLESALE,BULK_SALES,URBAN,21683.0,249613.0,197720.0,128518.0,69202.0,203039.0,71064.0,1.0269,2023_P09_DAIRY_CARREFOUR_SA_ASIA_PACIFIC_WHOLESALE_BULK_SALES_URBAN
